bidId	timestamp	logType	ipinyouId	userAgent	ip	region	city	adExchange	domain	url	anonymousURLID	adSlotID	adSlotWidth	adSlotHeight	adSlotVisibility	adSlotFormat	adSlotFloorPrice	creativeID	biddingPrice	payingPrice	homePage
dcf53c3e4f7f8b22ea1c953b8fd55f7	20130311143920618	2	89daf50f2217a93fdda7cd1b2690a777	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; TheWorld)	222.208.242.*	276	291	2	DS9NG5x0dNq9FmMs5SqfNFTRm7	8778fb1f3aea5e09d175bd29a96609b1	null	2562225095	300	250	1	0	5	f206493d1a82b7d977075b20b7afd5f4	300	0	df6f61b2409f4e2f16b6873a7eb50444
d5ea7b4a174978a65343b79a5028dd26	20130311041519125	2	d5115483affc51f260318a059c2d1c3d	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	183.12.53.*	216	219	3	Dr1NTuTEM9E7JgC4JKTI	1339f541208bd56bde3dfe5246d4a048	null	Reading_F_Rectangle	300	250	0	0	40	d683498a1e531a0f3621d2f7b0a9dcf7	300	0	9f4e2f16b6873a7eb504df6f61b24044
696ee7d0c8323430372a06ca9ffa1cb2	20130311230320322	2	7bb0b9dbd657adedc8971bbe8881399f	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	175.43.29.*	124	129	1	trqRTvTvjqN7XICWespENpn	aed8794568cc502932ae3ae7bdb891ae	null	mm_35107308_3470555_11302462	160	600	0	1	0	51fd94f6624989b7cecbc307f00f97f7	300	0	9f4e2f16b6873a7eb504df6f61b24044
9d0804d4b6df20a6bbc0e6d8a1030e8b	20130311095137014	2	c0e489e8817889fd4527956c4baea22a	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; SV1)	119.161.169.*	1	1	1	51FNle1Jgoc7gsNruSLWvpdh	728c0c2ffa1777396640994bb03bb46d	null	mm_13181159_1847728_9696856	950	90	2	1	0	92417e303e30b9794ee33c28f3b0602a	300	0	9f4e2f16b6873a7eb504df6f61b24044
cb4053e76d435d7d1c058b5ff9db6ed3	20130311095015020	2	2b85e9bcb0f234068a682ffd918a93e8	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; QQDownload 718; qdesk 2.4.1264.203; GTB7.4)	113.8.139.*	65	77	1	trqRTusyMIqW1m58uG	554ac6968a0673eef42b2ec5834457ae	null	mm_29842321_2582919_11287834	300	250	0	1	0	f206493d1a82b7d977075b20b7afd5f4	300	0	df6f61b2409f4e2f16b6873a7eb50444
a01d1aeabffcb288a537f3129bad9e5e	20130311095253784	2	b73d4f7a629260d62107080c59e6d622	Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.84 Safari/535.11 LBBROWSER	123.154.3.*	94	97	3	DDTSQuf0MTTNaqKIvMpENpn	1618beb1fa3b6012f12976043cf43131	null	Astro_2nd_Width2	960	90	0	0	20	475d63a4a414634cb5b95dc826a6258f	300	0	9f4e2f16b6873a7eb504df6f61b24044
e0d38ea0915b0e255d1df06127e677f2	20130311095111809	2	962c6dce8f79e65abcf1234798532167	Mozilla/5.0 (Windows NT 6.1; WOW64; rv:19.0) Gecko/20100101 Firefox/19.0	116.231.112.*	79	79	3	3FF-e59aG5syJqKbuKz	c838c2eec490fbe188341d2e37cda25a	null	Finance_F_Rectangle	300	250	0	0	50	d683498a1e531a0f3621d2f7b0a9dcf7	300	0	9f4e2f16b6873a7eb504df6f61b24044
34c678e4b7fb44581fbe840445f700e0	20130311095139667	2	611fb8f309d93b628f41bc8eec8b4dfe	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 2.0.50727; .NET4.0C; .NET4.0E)	113.100.224.*	216	216	3	ersbQv1RdoTy1m58uG	18c1df132dc83f1ac4a1c20b2b79c559	null	Sports_F_Rectangle	300	250	0	0	50	d683498a1e531a0f3621d2f7b0a9dcf7	300	0	9f4e2f16b6873a7eb504df6f61b24044
760422d19526dfe7aded008351f5fb87	20130311095403982	2	70d1bec411cd6d54cfe832876dc9c68	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0)	112.95.42.*	216	219	3	3FF-e59aG5syJqKbuKz	b30e1d205e474017b477b861cc4f136c	null	Finance_F_Rectangle	300	250	0	0	50	f206493d1a82b7d977075b20b7afd5f4	300	0	df6f61b2409f4e2f16b6873a7eb50444
ac2750f01b8ac583c241d74d5248cc29	20130311081050746	2	43d6ab3603ed1f2d2f962ba4248992a9	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	115.211.129.*	94	101	2	trqRTuMvjTN7X9KbuKz	3912f530d73dc5e193632e3041265ebf	null	2483895242	160	600	0	0	52	51fd94f6624989b7cecbc307f00f97f7	300	0	9f4e2f16b6873a7eb504df6f61b24044
4807a00c3ca98fdf649c62debc31e5f1	20130311081054059	2	2891283eda38841ea09a8a2995828a44	Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1	222.86.166.*	164	170	2	5F1RQS9aMo5W1m54	3ea76d422c1c772573161acb482155ac	null	1430229213	728	90	0	0	70	fb82c5506a7745b09752a995de85c708	300	0	9f4e2f16b6873a7eb504df6f61b24044
f41c068b58676c4490f5bb412eea81e7	20130311125710403	2	4a704dd699b7e958d304e88522365cb4	Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)	58.16.127.*	298	307	2	trqRTuMvjTN7X9KbuKz	6f2173795b1bc77928073961e9781b14	null	3533117577	300	250	0	0	52	cfe9f50e234d74317336d04dfa3494a3	300	0	3a7eb50444df6f61b2409f4e2f16b687
e304e8fffe9c28cbfbd119ebebd44c14	20130311125707888	2	1f56f0fa7ff9fe18b12eebac597f6e09	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; .NET CLR 3.0.4506.2152)	59.174.222.*	183	184	2	trqRTJl9gZL7gspy	95af224b8945a62e14bc4e7fef26773c	null	1240069267	728	90	1	0	5	f7e7cdcd8b8ed4d6682d78c5b8c4446c	300	0	3a7eb50444df6f61b2409f4e2f16b687
1cc2acc865d5a0a25fb09f7d0dfbfc49	20130311125712223	2	4534133ce076c010cc38f1f378815f1c	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; InfoPath.3)	113.9.131.*	65	66	2	DFpETu54G59cjdm4JMpENpn	eed2db63dabd2298e231705577ebc5d0	null	3390157659	300	250	1	0	5	cfe9f50e234d74317336d04dfa3494a3	300	0	3a7eb50444df6f61b2409f4e2f16b687
efdbc4be23ac4094673f1640f05d648e	20130311100512308	2	45c80b0c0710064bba32e8f17173c13	Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)	116.218.141.*	374	381	1	trqRTJl4jQL7gsk	7a2d15f1cdc9923ba4e0c9cd74bd9381	null	mm_29607882_2517567_9469600	300	250	1	1	0	cfe9f50e234d74317336d04dfa3494a3	300	0	3a7eb50444df6f61b2409f4e2f16b687
5f52d86e93a8dd23cf1a705e151995bc	20130311192054960	2	317f890c4a7d6902a059f2e8a498a6b6	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1) ; .NET CLR 1.1.4322; .NET CLR 2.0.50727)	119.84.58.*	275	275	2	trqRTvNNQqKsjMd8vKmANKTRmT2	c0ea7cebb95f6035174e041c202d455e	null	540532371	160	600	2	0	5	51fd94f6624989b7cecbc307f00f97f7	300	0	9f4e2f16b6873a7eb504df6f61b24044
99b35ff4eba5aa3ec8ad213e68b0297	20130311210616497	2	f4ddcda836122699195c51be82d8b5db	Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0; TheWorld)	116.227.2.*	79	79	3	3FF-e59aG5syJqKbuKz	810253d8a2411c7f72719f00c6c2eb0c	null	Finance_F_Rectangle	300	250	0	0	50	cfe9f50e234d74317336d04dfa3494a3	300	0	3a7eb50444df6f61b2409f4e2f16b687
cf38b961a1ed5a66b05245a0f88eda37	20130311003125251	2	9d6a9536e70fb908313495940d3874f0	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1	223.199.186.*	253	253	3	3FF-e59aG5syJqKbuKz	acf27d6f55a4be9bb438fd848431cd53	null	Finance_F_Rectangle	300	250	0	0	50	f206493d1a82b7d977075b20b7afd5f4	300	0	df6f61b2409f4e2f16b6873a7eb50444
140c09bb91350dd5a60313036af54060	20130311003940112	2	a3cbdf0878ae21b40f4789a8c30c7df	Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1	111.120.113.*	298	299	2	trqRTuTJBqSo1m58uG	8d956de258c6b31f8d16fe810e629da6	null	2077229464	300	250	0	0	4	cfe9f50e234d74317336d04dfa3494a3	300	0	3a7eb50444df6f61b2409f4e2f16b687
80a6680f9b921237d342d33691d72c04	20130311124938264	2	ed3a61af17e5f929a81e80ef018b268c	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; SLCC1; .NET CLR 2.0.50727; Media Center PC 5.0; .NET CLR 3.5.30729; .NET CLR 3.0.30618)	106.48.2.*	0	0	2	trqRTvMoMvFcjdm4JMpENpn	b74e1a52fd13257924eae70299c87a03	null	2696408554	300	250	2	0	5	f206493d1a82b7d977075b20b7afd5f4	300	0	df6f61b2409f4e2f16b6873a7eb50444
8eea6c7e228f0251b6570f47add074fc	20130311124807298	2	9d3cae92a6988739d67689e94fc4d083	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17	58.214.33.*	80	82	2	trqRTvNaM987gspy	792135a721613f0506765846f9f62d07	null	2167514697	728	90	1	0	5	5aca4c5f29e59e425c7ea657fdaac91e	300	0	df6f61b2409f4e2f16b6873a7eb50444
8a6142ca4699e1d206034e83fcb98b81	20130311124705211	2	59550738e507ffcf2e84f9f5571726f4	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.100  Safari/534.30 TaoBrowser/1.2	61.160.122.*	80	82	2	trqRTuuwM9KEkTKbuKz	cc37c8ff823d5ecaf4ee28469ad6572b	null	1436850535	300	250	2	0	5	f206493d1a82b7d977075b20b7afd5f4	300	0	df6f61b2409f4e2f16b6873a7eb50444
f4a51eec2d83768fea61bdf6018ebab3	20130311124622222	2	630617492bd8da66b264166eddffdf7a	Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.1 (KHTML, like Gecko) Maxthon/3.0 Chrome/22.0.1229.79 Safari/537.1	183.3.150.*	216	217	1	kFK-tpp0dNsowH	abbb5f710955133c40f6c24fa5a584ad	null	mm_10008550_105090_10650815	300	250	2	1	0	cfe9f50e234d74317336d04dfa3494a3	300	0	3a7eb50444df6f61b2409f4e2f16b687
b85220a213b0a9930e12c8b2666d8720	20130311024110639	2	4224f64061cb5ece05e19ba7c52ab846	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; Sicent; WoShiHoney.B; Media Center PC 6.0)	61.182.232.*	3	4	2	trqRTv14MqTR1m58uG	e7eea8e86b7b004fd68dc1dff0696622	null	4023454776	300	250	1	0	5	f206493d1a82b7d977075b20b7afd5f4	300	0	df6f61b2409f4e2f16b6873a7eb50444
4347cc59544dd1c7171787a8cbe73fcc	20130311034624945	2	ac170bcb04ed6b36a7ea37bd8a58e0be	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	60.191.219.*	94	101	2	trqRTuMvjTN7X9KbuKz	93b1425781ac5013b1bd83745340677d	null	2483895242	160	600	0	0	52	873a7eb504df9f4e2f16b66f61b24044	300	0	3a7eb50444df6f61b2409f4e2f16b687
fa9333fbaa3f2b9cec1163c69bc05793	20130311034922081	2	58730c3448eedbadd0953d3c9bb8bf9	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)	116.52.148.*	308	309	1	trqRTvpoXQ1mjM1oaF9rqxMzmw	cb6a12d52f89f94fa50d1cc324d2d517	null	mm_31442535_2978450_10307953	300	250	1	1	0	f206493d1a82b7d977075b20b7afd5f4	300	0	df6f61b2409f4e2f16b6873a7eb50444
2c11ae9ce20a983b8d139d83a9c68c91	20130311091453791	2	f5577911c33ccdc903a5eca28b113d1f	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.84 Safari/535.11 SE 2.X MetaSr 1.0	60.55.8.*	94	96	2	trqRTuMvjTN7X9KbuKz	692b21136c26f6cfc9aa489a235f2a0f	null	1554537775	160	600	0	0	59	51fd94f6624989b7cecbc307f00f97f7	300	0	9f4e2f16b6873a7eb504df6f61b24044
f0387bbb3818ff4b37c551eba92b1487	20130311091322066	2	8aa97b80d47d2a1a1c6ea3a544ddf532	Mozilla/5.0 (iPad; CPU OS 6_0_1 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10A523	117.82.160.*	80	85	1	trqRTJC4OT5Rg9KbuKz	b0ca198ee632571335b3b471f7ee1602	null	mm_11220363_1101997_10218757	250	250	1	1	0	d76818d93532855570f2af04f52b1ef1	300	0	3a7eb50444df6f61b2409f4e2f16b687
7b5f007fb01d031bb5fbd35479f4ddf7	20130311091439924	2	f5577911c33ccdc903a5eca28b113d1f	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.84 Safari/535.11 SE 2.X MetaSr 1.0	60.55.8.*	94	96	2	trqRTuMvjTN7X9KbuKz	692b21136c26f6cfc9aa489a235f2a0f	null	740576138	160	600	0	0	96	51fd94f6624989b7cecbc307f00f97f7	300	0	9f4e2f16b6873a7eb504df6f61b24044
d376a9cce2bbbce5561c99a95720a3cd	20130311091418525	2	857e6a2234eb139e789fe8a8fcecff01	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	183.228.140.*	275	275	2	trqRTuNWGq591m58uG	b89190d72c160721739b48dc364f34b7	null	1927993113	300	250	2	0	5	d683498a1e531a0f3621d2f7b0a9dcf7	300	0	9f4e2f16b6873a7eb504df6f61b24044
2cb161fe0fefb3aeb0741d91433f2bc7	20130311221516592	2	cd8568063f731187cc578adc5667cb28	Mozilla/5.0 (iPad; CPU OS 5_1_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Mobile/9B206	112.232.109.*	146	146	1	trqRTvuWXQl7gspy	3fddd9d0f74caee8db244398c6fa46a7	null	mm_10848537_877025_9291367	950	90	2	1	0	8f86b069dbb8898e2beca5ec3030e147	300	0	df6f61b2409f4e2f16b6873a7eb50444
12d11cc7dc0e5325d645241a7b20b3e9	20130311221606454	2	4030056e340585259855144cfefc2656	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; InfoPath.2)	58.214.104.*	80	82	3	3SKoteC0gQ27gspy	85bc23d65507f6f7e9c3e9a04d0ae22f	null	ALLINONE_F_Width1	1000	90	0	0	50	ebbd8035bba9def2a673154ee2486e7a	300	0	3a7eb50444df6f61b2409f4e2f16b687
f64346306af8248e165b9131cc98f42a	20130311221712599	2	56626b473d273f5bdc5bb1ac36ed6a29	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1	122.234.6.*	94	95	1	kAa-VDj0Q9Kr	541ff21060431bc4e7b4540f47aeded3	null	mm_30334220_2697264_9698715	200	200	2	1	150	2b79ac0b6110d91fbb1160dcce775b6d	300	0	9f4e2f16b6873a7eb504df6f61b24044
b0817c82ed85861aa248228db735cf79	20130311221731218	2	615a35d9f048edd097e72207b17f322f	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	112.246.232.*	146	156	3	3FF-e59aG5syJqKbuKz	5a37edae15109db325bf41a770eb37ff	null	ALLINONE_F_Width1	1000	90	0	0	50	ebbd8035bba9def2a673154ee2486e7a	300	0	3a7eb50444df6f61b2409f4e2f16b687
98884d1fa6c044e8c5671655b8528d7f	20130311045735137	2	ecf8bb6c51f8f0212b8ff8074b33a591	Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)	86.136.203.*	0	0	1	trqRTvpogNlyDok4uSFK	cdc82621831f02450501721e88c1bbdc	null	mm_10032051_2374052_9433729	300	250	1	1	0	cfe9f50e234d74317336d04dfa3494a3	300	0	3a7eb50444df6f61b2409f4e2f16b687
566f109d0bfafe08dc339eb322da34f2	20130311142208321	2	bbce1709b020dcb7a308a84feb544a99	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.57 Safari/537.17	58.34.5.*	79	79	1	trqRTvKaXTKfgg24JKTI	75ee2fd55b4167727389705fba3f40cc	null	mm_30380159_2713531_9824372	250	250	0	1	0	d76818d93532855570f2af04f52b1ef1	300	0	3a7eb50444df6f61b2409f4e2f16b687
18d978819dd6f036a6e5ec23410fbe0f	20130311142247842	2	821977faf2c767c441b3e0bf2d4e4cbe	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	125.126.37.*	94	104	1	3J2-tv50g9uYFsz4JKTI	2136745b34b0575600607bc9db7a48cb	null	mm_11402872_1272384_2783913	250	250	1	1	0	d76818d93532855570f2af04f52b1ef1	300	0	3a7eb50444df6f61b2409f4e2f16b687
4f08d613c249378213ad1f196c3729a	20130311142307018	2	db15195326bc928f9844c4624203f87	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 2.0.50727)	122.228.136.*	94	97	3	DD1SqS9rg5scFsf	512b410eb2d37b9e6fa1b24cea2b555c	null	Auto_Width1	960	90	0	0	50	ac25cf6c5bc360c0ff6e4d24873b35ea	300	0	3a7eb50444df6f61b2409f4e2f16b687
b3c08aecb96568d6ba7e6e11fb1a939b	20130311034914281	2	65875af3070cbcac688b150a8eee79fe	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	113.111.146.*	216	217	1	trqRTummPvas1m58uG	5ac4b6bcaa58c3bc4a0e9c0360d4278a	null	mm_10058411_2865562_9929053	300	250	2	1	0	f206493d1a82b7d977075b20b7afd5f4	300	0	df6f61b2409f4e2f16b6873a7eb50444
d85bc310354d58701781632aeb0c9418	20130311020249398	2	73c645488812a126c62d60e4ae1b7888	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0)	61.165.250.*	79	79	2	null	9edeb8c19eb367d0cdf7ec51ebe505f8	null	593002211	300	250	1	0	5	f206493d1a82b7d977075b20b7afd5f4	300	0	df6f61b2409f4e2f16b6873a7eb50444
a6b7687acefe7dd0b37fbbbbf213bfc	20130311020307232	2	ceb24132c0a40757810ee68b488162ba	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; qdesk 2.4.1264.203)	123.152.32.*	94	96	1	3JTYQ19UXqs8jdm8umpENpn	4007f542be91607f191af06b15b55edb	null	mm_11402872_1272384_2783913	250	250	1	1	0	d76818d93532855570f2af04f52b1ef1	300	0	3a7eb50444df6f61b2409f4e2f16b687
24b6030baa61fe9dc259c71f01096f1d	20130311020316765	2	dc22d6fd8bba2a63e73605a0a362f0db	Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)	218.67.205.*	2	2	1	trqRTuqyMo1mjMp45SqfNX	c5b1bf827e2af730838aef3e8520fdb0	null	mm_11402872_1272384_2783913	250	250	1	1	0	d76818d93532855570f2af04f52b1ef1	300	0	3a7eb50444df6f61b2409f4e2f16b687
c71c88f5c9c6bb8e95d133b414c4295e	20130311020515910	2	2708751567c64252965c9d04ba1d536b	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1	175.142.11.*	0	0	1	trqRTvpogNlyDok4uSFK	f4bade0957b11a66de6a9ceaadd7d1e6	null	mm_10032051_2374052_9428667	300	250	1	1	0	cfe9f50e234d74317336d04dfa3494a3	300	0	3a7eb50444df6f61b2409f4e2f16b687
1577ecb8b323b07f97a135876b4daabf	20130311232123309	2	83e84df1eac21091b909ff141eb15290	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; QQDownload 708)	123.64.133.*	216	216	1	trqRTJnIMTKI1m58uG	1c35ca188db1eb36b81c92ad8e8e47f5	null	mm_29394861_2683020_9680940	950	90	1	1	0	8407d9265e88afa76689e96b7bb48da4	300	0	3a7eb50444df6f61b2409f4e2f16b687
8de93d40ebf33a1dd4c7a39d86a535de	20130311232147567	2	bdfbe22c9ae63e5cc36af0e921618296	Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)	220.163.98.*	308	309	1	trqRTvNNBqdRkTKbJW	c86b11412c5d4f5fc40bceb7851fb27e	null	mm_29956308_3002961_11051971	250	250	1	1	0	d76818d93532855570f2af04f52b1ef1	300	0	3a7eb50444df6f61b2409f4e2f16b687
1fc5ea7f9a53f0c78a9a1a763604e60e	20130311232409083	2	b229be1ca12e4dec38cf8ac20e6f4891	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; SE 2.X MetaSr 1.0)	218.12.185.*	3	12	3	ersbQv1RdoTy1m58uG	e3816003dd8523aad96801064de5b9ac	null	Sports_F_Rectangle	300	250	0	0	50	cfe9f50e234d74317336d04dfa3494a3	300	0	3a7eb50444df6f61b2409f4e2f16b687
ec32636f03f3c60d51ecce818ad5d3c2	20130311232428720	2	525bb000c34d40adb69d4b792ade977e	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727)	110.96.111.*	1	1	2	null	ce894b908377e18e9da52af703926fc7	null	1462299321	336	280	2	0	5	ca165a0bf41928c7ec45df6c2745cf6e	300	0	9f4e2f16b6873a7eb504df6f61b24044
8325c6fa5e88f1eac3263bfbad259780	20130311192447415	2	652b45be4d79484439be9749832b6bea	Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1	113.246.31.*	201	202	1	trqRTJB8XN1N1m58uG	c2d0e6a802d9e824a402abf80f77587d	null	mm_11029759_2321526_9427924	300	250	1	1	0	cfe9f50e234d74317336d04dfa3494a3	300	0	3a7eb50444df6f61b2409f4e2f16b687
e9ad42d740573bac646cb638c4d2bf2f	20130311192444593	2	8cbc6b9475da18950a50cd9a190ee6a2	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; qdesk 2.4.1264.203; .NET CLR 2.0.50727)	221.204.222.*	15	16	3	ersbQv1RdoTy1m58uG	cd8e144c7de2032bd7a411a764d793cf	null	Sports_F_Rectangle	300	250	0	0	50	cfe9f50e234d74317336d04dfa3494a3	300	0	3a7eb50444df6f61b2409f4e2f16b687
780a6fb1f6ad8233c3a81f9c57bb560	20130311192215295	2	5f5c52fcaa57e393b62fa435e02f7e85	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0)	123.138.116.*	333	334	3	5KKFB19rg5scFsf	843101e7f6367975197d2b5404d72c48	null	ALLINONE_F_Width1	1000	90	0	0	50	c2253060edbeefa754ac5a6418d35362	300	0	9f4e2f16b6873a7eb504df6f61b24044
5f52d86e93a8dd23cf1a705e151995bc	20130311192056638	2	317f890c4a7d6902a059f2e8a498a6b6	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1) ; .NET CLR 1.1.4322; .NET CLR 2.0.50727)	119.84.58.*	275	275	2	trqRTvNNQqKsjMd8vKmANKTRmT2	c0ea7cebb95f6035174e041c202d455e	null	540532371	160	600	2	0	5	51fd94f6624989b7cecbc307f00f97f7	300	0	9f4e2f16b6873a7eb504df6f61b24044
d4cbe629c4a35aab89e08eebd25a393d	20130311192248461	2	92bc6299018fc95bad6713868d3ad51	Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1	113.111.180.*	216	217	3	ersbQv1RdoTy1m58uG	68f8faa6c6d79f2cd8d9703d2396e820	null	Sports_F_Rectangle	300	250	0	0	50	cfe9f50e234d74317336d04dfa3494a3	300	0	3a7eb50444df6f61b2409f4e2f16b687
7dd3d40b76e993047cce3e4a8c2ab8ef	20130311192240872	2	600f8d7407b5f8ce37a28dd0cd904634	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	101.21.61.*	3	3	3	3KFal19xGq1m1YdI5SqfNX	7ba41c305eacac4b2b22fe8f751a23f6	null	Digi_Mobile_Width1	960	90	0	0	50	475d63a4a414634cb5b95dc826a6258f	300	0	9f4e2f16b6873a7eb504df6f61b24044
afccf6a93628054a45fda18786ff6b32	20130311152310417	2	238ddc178dd420ad16360f34adaca26c	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; QQDownload 708; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)	123.15.86.*	164	171	3	ersbQv1RdoTy1m58uG	6b22596b21fe444d3f833145c388db73	null	Sports_F_Rectangle	300	250	0	0	50	f206493d1a82b7d977075b20b7afd5f4	300	0	df6f61b2409f4e2f16b6873a7eb50444
6421ab20f2b7a36b921473e6cac02a39	20130311161631793	2	ce72fcf7061343cd076b545f9d3c0dbe	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729)	111.122.137.*	298	307	2	tKFJeun0BouoXOl4JKTI	83a2f18dda1cbbd1d8a0b93aa5b599eb	null	2247403976	728	90	2	0	5	f7e7cdcd8b8ed4d6682d78c5b8c4446c	300	0	3a7eb50444df6f61b2409f4e2f16b687
5542b11c7e0f92ca802f188c3aa217e	20130311161831464	2	a5856b5c8e06b0d6e7ca8698df32c2a7	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727)	112.94.172.*	216	217	2	3DMgq19-gIN8wTKbu-	b5ecc3a7d85e60b5ffc0bff677c353f	null	3483386890	728	90	2	0	5	5aca4c5f29e59e425c7ea657fdaac91e	300	0	df6f61b2409f4e2f16b6873a7eb50444
